2.977068
3.143275
3.303555
3.458661
3.618347
3.773625
3.955865
4.111195
4.270777
4.426159
4.58582
4.765837
4.925682
5.084848
5.244423
5.398786
5.586274
5.741481
5.900465
6.054806
6.213537
6.392159
6.551695
6.70622
6.865304
7.019428
7.2152
7.370111
7.528539
7.68286
7.841928
8.021103
8.180524
8.335118
8.493943
8.648391
8.836145
8.990425
9.148838
9.302935
9.461153
9.634713
9.794142
9.956436
10.115118
10.269435
10.456384
10.61131
10.769846
10.92417
11.083027
11.261664
11.421346
11.576248
11.735014
11.889444
12.076618
12.231581
12.402307
12.565222
12.731942
12.914019
13.083436
13.246815
13.40867
13.563414
13.749142
