Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.12820887565612793,0.1303391456604004,,,
1,0.10279297828674316,0.23424100875854492,,,
2,0.10724925994873047,0.3437192440032959,,,
3,0.10542798042297363,0.4503941535949707,,,
4,0.10732173919677734,0.5590610504150391,,,
5,0.11948585510253906,0.6794109344482422,,,
6,0.10361170768737793,0.7842423915863037,,,
7,0.10189080238342285,0.8871901035308838,,,
8,0.10183978080749512,0.9898450374603271,,,
9,0.1077277660369873,1.0986261367797852,,,
10,0.10148882865905762,1.2007770538330078,,,
11,0.10157179832458496,1.3037071228027344,,,
12,0.10171794891357422,1.4068920612335205,,,
13,0.10195612907409668,1.5093741416931152,,,
14,0.10152792930603027,1.6116611957550049,,,
15,0.10119891166687012,1.7136273384094238,,,
16,0.10053825378417969,1.8148460388183594,,,
17,0.10121488571166992,1.9166362285614014,,,
18,0.10171389579772949,2.0195281505584717,0.8592105263157919,0.14763779527558896,5.887343148670835
19,0.10572123527526855,2.1263322830200195,,,
20,0.10296797752380371,2.230424165725708,0.8592105263157919,0.14763779527558896,5.947583271300337
21,0.1007230281829834,2.331951141357422,0.8592105263157919,0.14763779527558896,6.003571319409851
22,0.10077404975891113,2.4339640140533447,0.8592105263157919,0.14763779527558896,6.028364687886797
23,0.10040903091430664,2.5349221229553223,1.3644736842105267,1.3287401574803148,6.138747569353738
24,0.10083818435668945,2.6362481117248535,1.5328947368421062,1.3287401574803148,6.229374406808288
25,0.10199761390686035,2.739506244659424,1.5328947368421062,1.3287401574803148,6.2558191796538996
26,0.10462212562561035,2.845804214477539,1.5328947368421062,1.3287401574803148,6.101613675829465
27,0.10762476921081543,2.9542291164398193,1.7013157894736857,1.6240157480314927,6.180785329410098
28,0.10234308242797852,3.057338237762451,,,
29,0.10093426704406738,3.1588642597198486,,,
30,0.10095477104187012,3.2603671550750732,2.0381578947368446,1.6240157480314927,6.153929396431667
31,0.10085010528564453,3.362089157104492,2.2065789473684205,1.6240157480314927,6.265424251345483
32,0.10443377494812012,3.4682602882385254,2.375,1.6240157480314927,6.308486683577976
33,0.10589385032653809,3.5759081840515137,2.375,1.9192913385826742,6.270666825449609
34,0.1097099781036377,3.68696928024292,2.5434210526315795,1.9192913385826742,6.24790867075166
35,0.11309576034545898,3.8009331226348877,,,
36,0.10654020309448242,3.908616065979004,,,
37,0.10199809074401855,4.012040138244629,,,
38,0.10084819793701172,4.1138880252838135,3.3855263157894733,1.9192913385826742,5.777848745844126
39,0.10045289993286133,4.214863300323486,3.3855263157894733,1.6240157480314927,5.8668257695600925
40,0.10157275199890137,4.317224025726318,3.3855263157894733,1.9192913385826742,5.925499895036793
41,0.11042118072509766,4.42865514755249,3.5539473684210527,1.9192913385826742,5.907054318406228
42,0.11316609382629395,4.542949199676514,3.3855263157894733,1.9192913385826742,5.660621203267323
43,0.1085059642791748,4.652345180511475,6.080263157894738,1.3287401574803148,5.6776001700470085
44,0.10680603981018066,4.760801076889038,,,
45,0.11054801940917969,4.872794151306152,,,
46,0.10152888298034668,4.977246046066284,6.417105263157897,1.0334645669291334,5.66686571122308
47,0.10110974311828613,5.078924179077148,,,
48,0.10098099708557129,5.180493116378784,,,
49,0.10095572471618652,5.28456711769104,,,
50,0.10068297386169434,5.388682126998901,,,
51,0.11017894744873047,5.499423980712891,,,
52,0.10569906234741211,5.605844020843506,,,
53,0.10352897644042969,5.710024118423462,,,
54,0.11409997940063477,5.824828147888184,,,
55,0.10491204261779785,5.932573080062866,,,
56,0.10152292251586914,6.034678220748901,,,
57,0.10716390609741211,6.1423890590667725,,,
58,0.1011810302734375,6.244179010391235,,,
59,0.10065102577209473,6.3454320430755615,,,
60,0.10099196434020996,6.448676109313965,,,
61,0.10072088241577148,6.55505108833313,3.8907894736842117,-1.033464566929137,5.598606123442441
62,0.10145998001098633,6.661728143692017,3.8907894736842117,-1.033464566929137,5.817191367734728
63,0.10031008720397949,6.762563228607178,3.722368421052632,-1.033464566929137,5.946049097995914
64,0.3196299076080322,7.084386110305786,3.722368421052632,-1.3287401574803148,6.0221892537513435
65,0.22002196311950684,7.3125083446502686,3.5539473684210527,-1.3287401574803148,6.16947645972862
66,0.16138124465942383,7.475002288818359,3.3855263157894733,-1.3287401574803148,6.219872140323657
67,0.1966700553894043,7.673090219497681,,,
68,0.1019132137298584,7.776504278182983,3.2171052631578974,-1.3287401574803148,6.009077429574958
69,0.1012110710144043,7.879063129425049,2.8802631578947384,-1.3287401574803148,6.022223351495794
70,0.10520100593566895,7.985432147979736,2.711842105263159,-1.6240157480314963,6.132269525618536
71,0.1016390323638916,8.087835311889648,2.711842105263159,-1.3287401574803148,6.19014672625112
72,0.1009821891784668,8.189586162567139,2.5434210526315795,-1.3287401574803148,6.297976624524931
73,0.14505791664123535,8.335896253585815,2.375,-1.3287401574803148,6.3629006514062905
74,0.10057497024536133,8.437139987945557,2.375,-1.3287401574803148,6.409160514393745
75,0.1072840690612793,8.545279026031494,2.2065789473684205,-1.3287401574803148,6.299765366541497
76,0.10523009300231934,8.651276111602783,,,
77,0.10628890991210938,8.758962154388428,2.2065789473684205,-0.7381889763779554,6.084409030806383
78,0.10672307014465332,8.866586208343506,,,
79,0.13434696197509766,9.002608299255371,,,
80,0.1072077751159668,9.111409187316895,,,
81,0.1027829647064209,9.214875221252441,1.7013157894736857,-0.442913385826774,5.865773725102177
82,0.10146617889404297,9.317764282226562,,,
83,0.10091805458068848,9.419270277023315,,,
84,0.10052108764648438,9.52036714553833,,,
85,0.10033607482910156,9.621954202651978,1.3644736842105267,-1.033464566929137,5.992984322702426
86,0.10282588005065918,9.725685119628906,,,
87,0.10091423988342285,9.827221155166626,,,
