Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.11032295227050781,0.11131715774536133,0.8592105263157919,0.14763779527558896,7.462725176439707
1,0.10825395584106445,0.2204911708831787,0.8592105263157919,0.14763779527558896,7.4594938933773065
2,0.1010899543762207,0.3223850727081299,0.8592105263157919,0.14763779527558896,7.461209693811558
3,0.1013638973236084,0.42447590827941895,0.8592105263157919,0.14763779527558896,7.4632085366594865
4,0.10236215591430664,0.5277321338653564,0.8592105263157919,0.14763779527558896,7.450715773598504
5,0.10344910621643066,0.6320650577545166,0.8592105263157919,0.14763779527558896,7.458993148537084
6,0.10135912895202637,0.7341902256011963,0.8592105263157919,0.14763779527558896,7.461520448822457
7,0.10077881813049316,0.8357791900634766,0.8592105263157919,0.14763779527558896,7.460428596530168
8,0.10118389129638672,0.9377360343933105,0.8592105263157919,0.14763779527558896,7.453358697272496
9,0.10095906257629395,1.0394001007080078,0.8592105263157919,0.14763779527558896,7.45736322496678
10,0.10175681114196777,1.1419029235839844,0.8592105263157919,0.14763779527558896,7.462239860984136
11,0.10016989707946777,1.2427740097045898,0.8592105263157919,0.14763779527558896,7.465837664977913
12,0.10067415237426758,1.3441731929779053,0.8592105263157919,0.14763779527558896,7.456227003959714
13,0.13388609886169434,1.4790620803833008,0.8592105263157919,0.14763779527558896,7.510654009948981
14,0.10016012191772461,1.580009937286377,0.6907894736842124,0.14763779527558896,7.341829051894478
15,0.10044193267822266,1.6812679767608643,0.8592105263157919,0.4429133858267704,7.455364329989424
16,0.1026909351348877,1.7848470211029053,0.8592105263157919,0.7381889763779519,7.458427996186343
17,0.10405683517456055,1.8898289203643799,1.0276315789473678,0.7381889763779519,7.55141166295702
18,0.10225319862365723,1.9929730892181396,1.0276315789473678,1.0334645669291334,7.279326688496396
19,0.10107421875,2.0946640968322754,1.0276315789473678,0.7381889763779519,7.3705161388178935
20,0.10122084617614746,2.196516990661621,1.1960526315789473,1.0334645669291334,7.599829759612916
21,0.101287841796875,2.2984111309051514,1.1960526315789473,1.0334645669291334,7.462606122617315
22,0.10026907920837402,2.399289131164551,1.3644736842105267,1.3287401574803148,7.543308096659197
23,0.10201120376586914,2.5020570755004883,1.3644736842105267,1.3287401574803148,7.505276894972842
24,0.10233020782470703,2.6052169799804688,1.5328947368421062,1.3287401574803148,7.170223890202325
25,0.10105085372924805,2.706929922103882,1.5328947368421062,1.3287401574803148,7.1782378232476844
26,0.10065603256225586,2.808958053588867,0.8592105263157919,0.14763779527558896,7.059765035376468
27,0.10332870483398438,2.9130051136016846,0.8592105263157919,0.14763779527558896,7.050157308176328
28,0.10234808921813965,3.0160529613494873,0.8592105263157919,0.14763779527558896,7.040818036233286
29,0.1026155948638916,3.1193599700927734,2.0381578947368446,1.3287401574803148,7.1545509419459385
30,0.1019601821899414,3.222161054611206,2.0381578947368446,1.6240157480314927,7.036991704355844
31,0.1010291576385498,3.324039936065674,0.8592105263157919,0.14763779527558896,7.025531703895056
32,0.10157489776611328,3.4265432357788086,2.375,1.6240157480314927,7.046498193279403
33,0.10095906257629395,3.5281219482421875,0.8592105263157919,0.14763779527558896,7.003255862589188
34,0.10064268112182617,3.6296169757843018,0.8592105263157919,0.14763779527558896,7.018898192784114
35,0.1002810001373291,3.7321510314941406,0.8592105263157919,0.14763779527558896,7.073995967841724
36,0.10130000114440918,3.836015224456787,0.8592105263157919,0.14763779527558896,7.064607243258032
37,0.10078883171081543,3.9376280307769775,0.8592105263157919,0.14763779527558896,7.060194946806824
38,0.1023719310760498,4.040724992752075,0.8592105263157919,0.14763779527558896,7.04770633449178
39,0.10045170783996582,4.142810821533203,0.8592105263157919,0.14763779527558896,7.052493634344146
40,0.10269880294799805,4.251000165939331,0.8592105263157919,0.14763779527558896,7.073309176654623
41,0.10529613494873047,4.357284069061279,0.8592105263157919,0.14763779527558896,7.082184922672266
42,0.10318994522094727,4.461581230163574,0.8592105263157919,0.14763779527558896,7.065874277355083
43,0.10248398780822754,4.565272092819214,0.8592105263157919,0.14763779527558896,7.051676900130516
44,0.10121321678161621,4.667443037033081,0.8592105263157919,0.14763779527558896,7.052909917698864
45,0.10099196434020996,4.769066095352173,0.8592105263157919,0.14763779527558896,7.052635578580085
46,0.10477399826049805,4.874709129333496,0.8592105263157919,0.14763779527558896,7.06553851274359
47,0.1018979549407959,4.977583169937134,0.8592105263157919,0.14763779527558896,7.062313991032285
48,0.12760090827941895,5.106886863708496,0.8592105263157919,0.14763779527558896,7.056482188718271
49,0.1076350212097168,5.215287208557129,0.8592105263157919,0.14763779527558896,6.9819962891241945
50,0.1072998046875,5.324897050857544,0.8592105263157919,0.14763779527558896,7.050085933593151
51,0.1071939468383789,5.433247089385986,0.8592105263157919,0.14763779527558896,7.028256487983362
52,0.10969805717468262,5.544640064239502,0.8592105263157919,0.14763779527558896,7.050991088504582
53,0.10852408409118652,5.653933048248291,0.8592105263157919,0.14763779527558896,7.050815901498397
54,0.10077500343322754,5.759961128234863,0.8592105263157919,0.14763779527558896,6.978923128620012
55,0.10141801834106445,5.862136125564575,0.8592105263157919,0.14763779527558896,7.065719955861041
56,0.09952092170715332,5.966019153594971,0.8592105263157919,0.14763779527558896,7.029604570588638
57,0.1002049446105957,6.066809892654419,0.8592105263157919,0.14763779527558896,7.055716268463508
58,0.10238504409790039,6.1706061363220215,0.8592105263157919,0.14763779527558896,7.0512217774050185
59,0.10235714912414551,6.27370810508728,0.8592105263157919,0.14763779527558896,7.054710634078228
60,0.1011512279510498,6.3755810260772705,0.8592105263157919,0.14763779527558896,7.051053197434218
61,0.0998220443725586,6.475906133651733,0.8592105263157919,0.14763779527558896,7.052336648985978
62,0.10241413116455078,6.579092025756836,0.8592105263157919,0.14763779527558896,7.053705821444955
63,0.10648989677429199,6.686305999755859,0.8592105263157919,0.14763779527558896,7.048013491939283
64,0.10152292251586914,6.7888898849487305,0.8592105263157919,0.14763779527558896,7.026887878552554
65,0.10104584693908691,6.890628814697266,0.8592105263157919,0.14763779527558896,7.0378028547121865
66,0.10015511512756348,6.991498947143555,0.8592105263157919,0.14763779527558896,7.02545997952603
67,0.10187578201293945,7.094204902648926,0.8592105263157919,0.14763779527558896,7.033844377903122
68,0.10601615905761719,7.201035976409912,0.8592105263157919,0.14763779527558896,7.029301863885104
69,0.10464715957641602,7.306545972824097,0.8592105263157919,0.14763779527558896,7.052280950698166
70,0.10514712333679199,7.412407159805298,0.8592105263157919,0.14763779527558896,7.046395590356178
71,0.1009678840637207,7.5146989822387695,0.8592105263157919,0.14763779527558896,7.02974014513361
72,0.15689897537231445,7.672544002532959,0.8592105263157919,0.14763779527558896,7.032405593825148
73,0.10043215751647949,7.773638963699341,2.375,-1.3287401574803148,7.093568289452986
74,0.1008000373840332,7.87543511390686,2.375,-1.3287401574803148,7.189507214518977
75,0.10019588470458984,7.976188898086548,2.2065789473684205,-1.3287401574803148,7.121382317149427
76,0.10050797462463379,8.077399015426636,2.2065789473684205,-1.033464566929137,7.114795618942551
77,0.1017301082611084,8.18088984489441,2.2065789473684205,-0.7381889763779554,7.1252147374952495
78,0.10058403015136719,8.282065868377686,0.8592105263157919,0.14763779527558896,7.03767051443463
79,0.09921526908874512,8.381838083267212,1.8697368421052651,-0.442913385826774,7.037777899876342
80,0.101470947265625,8.484105110168457,1.7013157894736857,-0.442913385826774,6.9240656808337135
81,0.10202407836914062,8.58700180053711,1.7013157894736857,-0.442913385826774,7.0943500258050145
82,0.1048429012298584,8.692754030227661,1.7013157894736857,-0.7381889763779554,7.22938671446379
83,0.1007390022277832,8.79428505897522,1.5328947368421062,-0.7381889763779554,7.215797820394209
84,0.10192584991455078,8.897010087966919,1.8697368421052651,-0.7381889763779554,7.045217725381445
85,0.10297775268554688,9.00085711479187,1.3644736842105267,-1.033464566929137,7.047581151930824
86,0.1015617847442627,9.10308313369751,1.5328947368421062,-0.7381889763779554,7.235846219576438
87,0.10013508796691895,9.204012155532837,1.3644736842105267,-0.7381889763779554,7.437159731198147
88,0.10130786895751953,9.305932998657227,1.3644736842105267,-0.7381889763779554,7.629782016035474
89,0.10104703903198242,9.407726049423218,1.3644736842105267,-0.7381889763779554,7.5159775123907435
90,0.09973907470703125,9.507993936538696,1.1960526315789473,-0.442913385826774,7.510695786428664
91,0.10176801681518555,9.610333919525146,1.1960526315789473,-0.1476377952755925,7.522776506870638
92,0.10142302513122559,9.712435960769653,1.1960526315789473,0.14763779527558896,7.454964810011601
93,0.10029077529907227,9.813531875610352,1.1960526315789473,0.14763779527558896,7.447314474622195
94,0.10062885284423828,9.914721012115479,1.1960526315789473,0.4429133858267704,7.497616112467888
