Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.3903982639312744,0.39284420013427734,4.227631578947371,5.462598425196848,5.082136140397787
1,0.39484119415283203,0.790294885635376,0.8592105263157919,5.462598425196848,5.30194095314229
2,0.3925659656524658,1.1856021881103516,2.8802631578947384,4.281496062992122,5.105254345620394
3,0.39174318313598633,1.5800299644470215,1.0276315789473678,-5.462598425196852,5.383460892225802
4,0.38863706588745117,1.971278190612793,1.1960526315789473,-2.805118110236222,5.028780577007125
5,0.3886432647705078,2.362546920776367,0.35394736842105345,-5.16732283464567,5.187898985164175
6,0.3877594470977783,2.7530550956726074,4.564473684210526,4.576771653543304,5.019906466674625
7,0.3954160213470459,3.1510770320892334,0.6907894736842124,5.462598425196848,5.289559487739196
8,0.3858942985534668,3.5396459102630615,1.0276315789473678,-3.9862204724409462,5.3244641757617845
9,0.3895866870880127,3.9319047927856445,,,
10,0.3912220001220703,4.32572078704834,1.0276315789473678,-3.6909448818897648,5.25640464919179
11,0.39083147048950195,4.720864534378052,7.596052631578949,3.9862204724409445,5.1890311614715685
12,0.3889787197113037,5.112529277801514,1.0276315789473678,-2.805118110236222,5.223185104862256
13,0.39624691009521484,5.511276960372925,2.711842105263159,5.167322834645667,5.65443966371471
14,0.3867366313934326,5.900632381439209,,,
15,0.391434907913208,6.294590473175049,5.574999999999999,-1.3287401574803148,5.430198432615403
16,0.39413881301879883,6.6913769245147705,4.059210526315791,-1.3287401574803148,5.365847924937469
17,0.3901031017303467,7.084206581115723,0.6907894736842124,0.14763779527558896,5.7374991282002386
18,0.3887605667114258,7.475667953491211,6.248684210526317,1.3287401574803148,5.561961085896956
19,0.39312171936035156,7.871470928192139,0.017105263157894512,5.167322834645667,6.131445117554331
20,0.3873631954193115,8.261573791503906,0.8592105263157919,0.14763779527558896,5.947583271300337
21,0.3941471576690674,8.658831119537354,,,
22,0.39139628410339355,9.05292558670044,0.8592105263157919,0.14763779527558896,6.028364687886797
23,0.39106225967407227,9.446563482284546,1.3644736842105267,1.3287401574803148,6.138747569353738
24,0.3907771110534668,9.839986562728882,,,
25,0.3903825283050537,10.233011960983276,1.5328947368421062,1.3287401574803148,6.2558191796538996
26,0.3907816410064697,10.626492500305176,1.5328947368421062,1.3287401574803148,6.101613675829465
27,0.3966071605682373,11.025808811187744,1.8697368421052651,1.6240157480314927,6.170779456613509
28,0.3910863399505615,11.419495105743408,2.0381578947368446,1.6240157480314927,6.116091776007233
29,0.39046168327331543,11.812678098678589,0.8592105263157919,0.14763779527558896,6.0638246475712325
30,0.39125919342041016,12.206587791442871,2.0381578947368446,1.6240157480314927,6.196702502040527
31,0.3934001922607422,12.602612733840942,0.017105263157894512,3.690944881889763,6.043654488821474
32,0.39072442054748535,12.996007204055786,2.375,1.6240157480314927,6.302823523400714
33,0.3936152458190918,13.392222166061401,2.375,1.9192913385826742,6.270666825449609
34,0.39079880714416504,13.785726547241211,2.5434210526315795,1.9192913385826742,6.209326642047218
35,0.3913590908050537,14.179743766784668,2.711842105263159,1.9192913385826742,5.661921658626348
36,0.38616132736206055,14.568532466888428,3.048684210526318,1.6240157480314927,5.501111600190946
37,0.39481663703918457,14.967893362045288,3.048684210526318,1.9192913385826742,5.787104144905712
38,0.38802289962768555,15.358484029769897,3.3855263157894733,1.9192913385826742,5.809572375219567
39,0.3955066204071045,15.756712913513184,3.3855263157894733,1.6240157480314927,5.866825769560092
40,0.3874211311340332,16.146790742874146,3.5539473684210527,1.9192913385826742,5.928488336136485
