3.631638
3.991955
4.353853
4.749904
5.112958
5.486541
5.889981
6.252951
6.642639
7.005842
7.374389
7.777863
8.140745
8.505637
8.908784
9.269927
9.640396
10.045226
10.408227
10.790543
11.151824
11.513753
11.916791
12.280484
12.690421
13.053294
13.435766
