3.133925
3.333957
3.512289
3.69315
3.874219
4.056048
4.248924
4.430756
4.612052
4.793002
4.994447
5.175574
5.356123
5.53681
5.717026
5.912249
6.092551
6.27317
6.452917
6.63338
6.829958
7.010116
7.190222
7.370354
7.550562
7.747684
7.934835
8.115708
8.295928
8.476305
8.672892
8.853758
9.034053
9.214321
9.39395
9.60845
9.788184
9.975822
10.156035
10.362927
10.547252
10.727989
10.908065
11.088343
11.289136
11.469864
11.650022
11.83039
12.01481
12.195329
12.375052
12.561706
12.741978
12.942103
13.122066
13.30241
13.482182
13.671884
13.852021
14.031773
14.211243
14.391196
