Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.0018451213836669922,0.0024509429931640625,0.18552631578947398,-3.1003937007874036,6.110205863901127
1,0.0013539791107177734,0.004379987716674805,0.8592105263157919,-4.576771653543307,5.3553344659220254
2,0.0012538433074951172,0.006185054779052734,0.8592105263157919,-5.462598425196852,5.368849013602757
3,0.0014309883117675781,0.008256673812866211,1.0276315789473678,-5.462598425196852,5.383460892225803
4,0.0018069744110107422,0.010804891586303711,0.18552631578947398,-5.462598425196852,6.036077361779139
5,0.0013580322265625,0.01280069351196289,0.8592105263157919,-5.462598425196852,5.526065185113423
6,0.0014719963073730469,0.014892816543579102,0.8592105263157919,-1.3287401574803148,5.8459862580297814
7,0.0012731552124023438,0.016791820526123047,3.3855263157894733,-5.462598425196852,5.312843917202455
8,0.0012447834014892578,0.018617868423461914,0.8592105263157919,4.281496062992122,5.492699797488702
9,0.0012691020965576172,0.0204470157623291,1.0276315789473678,-4.576771653543307,5.297877522378962
10,0.0012888908386230469,0.022467851638793945,0.8592105263157919,4.872047244094485,5.352100280337403
11,0.0017979145050048828,0.025120019912719727,0.18552631578947398,-3.1003937007874036,6.107943126111294
12,0.0013380050659179688,0.027070999145507812,0.6907894736842124,4.872047244094485,5.3954062488930985
13,0.001277923583984375,0.028934955596923828,1.0276315789473678,5.167322834645667,5.450412431279486
14,0.0013051033020019531,0.0310819149017334,0.8592105263157919,0.14763779527558896,5.552697721824244
15,0.0015101432800292969,0.03320884704589844,0.017105263157894512,0.14763779527558896,6.17176081140338
16,0.0013570785522460938,0.035101890563964844,0.6907894736842124,0.14763779527558896,5.915895674936135
17,0.0014410018920898438,0.0370938777923584,0.6907894736842124,0.14763779527558896,5.7374991282002386
18,0.0012469291687011719,0.038960933685302734,0.8592105263157919,0.14763779527558896,5.887343148670835
19,0.0012271404266357422,0.040837764739990234,0.8592105263157919,0.14763779527558896,5.867227206854449
20,0.001232147216796875,0.04268479347229004,0.8592105263157919,0.14763779527558896,5.947583271300337
21,0.0012221336364746094,0.044519901275634766,0.8592105263157919,0.14763779527558896,6.003571319409851
22,0.0012600421905517578,0.046388864517211914,0.8592105263157919,0.14763779527558896,6.028364687886797
23,0.0012302398681640625,0.04822993278503418,1.3644736842105267,1.3287401574803148,6.138747569353738
24,0.0013899803161621094,0.05017495155334473,1.5328947368421062,1.3287401574803148,6.229374406808288
25,0.0012447834014892578,0.05208563804626465,1.5328947368421062,1.3287401574803148,6.2558191796538996
26,0.0012767314910888672,0.0539090633392334,1.5328947368421062,1.3287401574803148,6.101613675829465
